Transaction_ID,Date,Day_of_Week,Branch_ID,Branch_Location,Product_ID,Drug_Name,Category,Quantity,Unit_Price_KES,Total_Sale_KES,Payment_Method
2050,2025-10-16,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,Cash
2051,2025-10-16,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
2052,2025-10-16,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
2053,2025-10-16,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,
2054,2025-10-16,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
2055,2025-10-16,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,Cash
2056,2025-10-16,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
2057,2025-10-16,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
2058,2025-10-16,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2059,2025-10-16,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
2060,2025-10-16,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
2061,2025-10-16,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,
2062,2025-10-16,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2063,2025-10-16,Thursday,B01,Nairobi CBD,P007,,Diabetes,2,40,80,Insurance
2064,2025-10-16,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
2065,2025-10-16,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
2066,2025-10-16,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Insurance
2067,2025-10-16,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2068,2025-10-16,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2069,2025-10-16,Thursday,B01,,P008,Insulin,Diabetes,3,450,1350,Cash
2070,2025-10-16,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M pesa
2071,2025-10-16,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
2072,2025-10-16,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
2073,2025-10-16,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2074,2025-10-16,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,51,M-Pesa
2075,2025-10-16,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,Card
2076,2025-10-16,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
2077,2025-10-16,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
2078,2025-10-16,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,
2079,2025-10-16,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,Insurance
2080,2025-10-16,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
2081,2025-10-16,Thursday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2082,2025-10-16,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
2083,2025-10-16,Thursday,B02,Embakasi,P007,,Diabetes,2,40,80,M-Pesa
2084,2025-10-16,Thursday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2085,2025-10-16,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,
2086,2025-10-16,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,Card
2087,2025-10-16,Thursday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2088,2025-10-16,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
2089,2025-10-16,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M pesa
2090,2025-10-16,Thursday,B02,embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Card
2091,2025-10-16,Thursday,B02,,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
2092,2025-10-16,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
2093,2025-10-16,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2094,2025-10-16,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
2095,2025-10-16,Thursday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2096,2025-10-16,Thursday,B02,,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2097,2025-10-16,Thursday,B02,embakasi,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
2098,2025-10-16,Thursday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
2099,2025-10-16,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2100,2025-10-16,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
2101,2025-10-16,Thursday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270, M-Pesa
2102,2025-10-16,Thursday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
2103,2025-10-16,Thursday,B02,Embakasi,P005,,Supplement,2,25,50,M-Pesa
2104,2025-10-16,Thursday,B02,Embakasi,P007,,Diabetes,1,40,40,Card
2105,2025-10-16,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
2106,2025-10-16,Thursday,B02,embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
2107,2025-10-16,Thursday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
2108,2025-10-16,Thursday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Cash
2109,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
2110,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,Cash
2111,2025-10-17,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2112,2025-10-17,Friday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2113,2025-10-17,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M pesa
2114,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2115,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2116,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
2117,2025-10-17,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
2118,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2119,2025-10-17,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
2120,2025-10-17,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2121,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Card
2122,2025-10-17,Friday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Insurance
2123,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2124,2025-10-17,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,
2125,2025-10-17,Friday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,
2126,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
2127,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2128,2025-10-17,Friday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
2129,2025-10-17,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
2130,2025-10-17,Friday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M pesa
2131,2025-10-17,Friday,B01,,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
2132,2025-10-17,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
2133,2025-10-17,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2134,2025-10-17,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2135,2025-10-17,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,Card
2136,2025-10-17,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
2137,2025-10-17,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2138,2025-10-17,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2139,2025-10-17,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,Cash
2140,2025-10-17,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
2141,2025-10-17,Friday,B01,Nairobi CBD,P008,,Diabetes,2,450,900,M-Pesa
2142,2025-10-17,Friday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2143,2025-10-17,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Card
2144,2025-10-17,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,Cash
2145,2025-10-17,Friday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,
2146,2025-10-17,Friday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,Card
2147,2025-10-17,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
2148,2025-10-17,Friday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,Card
2149,2025-10-17,Friday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2150,2025-10-17,Friday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Card
2151,2025-10-17,Friday,B02,Embakasi,P006,,Cold & Flu,1,90,90, Card
2152,2025-10-17,Friday,B02,,P003,Amoxicillin 250mg,Antibiotic,3,35,116,M-Pesa
2153,2025-10-17,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
2154,2025-10-17,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
2155,2025-10-17,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
2156,2025-10-17,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,Cash
2157,2025-10-17,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2158,2025-10-17,Friday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
2159,2025-10-17,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
2160,2025-10-17,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
2161,2025-10-17,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Cash
2162,2025-10-17,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
2163,2025-10-17,Friday,B02,Embakasi,P004,,Antibiotic,3,120,360,
2164,2025-10-17,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
2165,2025-10-17,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,
2166,2025-10-17,Friday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,Cash
2167,2025-10-17,Friday,B02,embakasi,P010,Antacid Tablets,Digestive,2,20,40,Cash
2168,2025-10-17,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2169,2025-10-17,Friday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M pesa
2170,2025-10-17,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
2171,2025-10-17,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2172,2025-10-17,Friday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Card
2173,2025-10-17,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
2174,2025-10-17,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2175,2025-10-18,Saturday,B01,,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
2176,2025-10-18,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,Card
2177,2025-10-18,Saturday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
2178,2025-10-18,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2179,2025-10-18,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105, Card
2180,2025-10-18,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,Card
2181,2025-10-18,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
2182,2025-10-18,Saturday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,Cash
2183,2025-10-18,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,71,
2184,2025-10-18,Saturday,B01,Nairobi CBD,P003,,Antibiotic,1,35,35,M-Pesa
2185,2025-10-18,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,Card
2186,2025-10-18,Saturday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,Card
2187,2025-10-18,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,Card
2188,2025-10-18,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
2189,2025-10-18,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
2190,2025-10-18,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2191,2025-10-18,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
2192,2025-10-18,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Insurance
2193,2025-10-18,Saturday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
2194,2025-10-18,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Card
2195,2025-10-18,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45, M-Pesa
2196,2025-10-18,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2197,2025-10-18,Saturday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
2198,2025-10-18,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2199,2025-10-18,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2200,2025-10-18,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
2201,2025-10-18,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
2202,2025-10-18,Saturday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2203,2025-10-18,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Cash
2204,2025-10-18,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
2205,2025-10-18,Saturday,B01,Nairobi CBD,P006,,Cold & Flu,3,90,270,M-Pesa
2206,2025-10-18,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
2207,2025-10-18,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M pesa
2208,2025-10-18,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Insurance
2209,2025-10-18,Saturday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Insurance
2210,2025-10-18,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
2211,2025-10-18,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2212,2025-10-18,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,Cash
2213,2025-10-18,Saturday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
2214,2025-10-18,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
2215,2025-10-18,Saturday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
2216,2025-10-18,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
2217,2025-10-18,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
2218,2025-10-18,Saturday,B02,,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
2219,2025-10-18,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Cash
2220,2025-10-18,Saturday,B02,embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2221,2025-10-18,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,Card
2222,2025-10-18,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
2223,2025-10-18,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,Cash
2224,2025-10-18,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
2225,2025-10-18,Saturday,B02,,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
2226,2025-10-18,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
2227,2025-10-18,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
2228,2025-10-18,Saturday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
2229,2025-10-18,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2230,2025-10-18,Saturday,B02,,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2231,2025-10-18,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
2232,2025-10-18,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
2233,2025-10-18,Saturday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,Card
2234,2025-10-18,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Card
2235,2025-10-18,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
2236,2025-10-18,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,Card
2237,2025-10-18,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2238,2025-10-18,Saturday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Insurance
2239,2025-10-18,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
2240,2025-10-18,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Cash
2241,2025-10-18,Saturday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
2242,2025-10-18,Saturday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
2243,2025-10-18,Saturday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
2244,2025-10-18,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Cash
2245,2025-10-18,Saturday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
2246,2025-10-18,Saturday,B02,embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Card
2247,2025-10-18,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
2248,2025-10-18,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60, M-Pesa
2249,2025-10-19,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
2250,2025-10-19,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
2251,2025-10-19,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
2252,2025-10-19,Sunday,B01,,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
2253,2025-10-19,Sunday,B01,,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
2254,2025-10-19,Sunday,B01,,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
2255,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
2256,2025-10-19,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2257,2025-10-19,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,Cash
2258,2025-10-19,Sunday,B01,,P007,Metformin 500mg,Diabetes,2,40,80,Cash
2259,2025-10-19,Sunday,B01,,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2260,2025-10-19,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
2261,2025-10-19,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Insurance
2262,2025-10-19,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
2263,2025-10-19,Sunday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
2264,2025-10-19,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
2265,2025-10-19,Sunday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,Card
2266,2025-10-19,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
2267,2025-10-19,Sunday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
2268,2025-10-19,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Card
2269,2025-10-19,Sunday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
2270,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2271,2025-10-19,Sunday,B01,,P005,Vitamin C Tablets,Supplement,2,25,50,Card
2272,2025-10-19,Sunday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2273,2025-10-19,Sunday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,
2274,2025-10-19,Sunday,B01,,P010,Antacid Tablets,Digestive,3,20,60,M pesa
2275,2025-10-19,Sunday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Cash
2276,2025-10-19,Sunday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Card
2277,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2278,2025-10-19,Sunday,B01,Nairobi CBD,P001,,Pain Relief,1,10,10,M-Pesa
2279,2025-10-19,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Insurance
2280,2025-10-19,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
2281,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,Insurance
2282,2025-10-19,Sunday,B01,,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
2283,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,Cash
2284,2025-10-19,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
2285,2025-10-19,Sunday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
2286,2025-10-19,Sunday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2287,2025-10-19,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
2288,2025-10-19,Sunday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M pesa
2289,2025-10-19,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
2290,2025-10-19,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Cash
2291,2025-10-19,Sunday,B02,embakasi,P010,Antacid Tablets,Digestive,3,20,60,
2292,2025-10-19,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
2293,2025-10-19,Sunday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Cash
2294,2025-10-19,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
2295,2025-10-19,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,Cash
2296,2025-10-19,Sunday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2297,2025-10-19,Sunday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
2298,2025-10-19,Sunday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
2299,2025-10-19,Sunday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
2300,2025-10-19,Sunday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
